topic_id,topic_type,title,create_time,article_count,file_count,comment_count,classification_guess,keyword_hits,assigned_agent,topic_read_status,attached_units_resolved
1525884521288822,q&a,在行情下跌的价格约等于执行价的...,2025-03-30T17:47:14.164+0800,0,0,3,core_guess,投资;期权;凸性;肥尾;Vega;尾部;short put;call;put;风险,,unread,false
1525885218421222,q&a,有美元指数期货,2025-03-14T18:57:10.827+0800,0,0,0,unknown_or_low_guess,,,unread,false
1525885244248112,q&a,这很正常，不同基金的受众对溢价...,2025-03-15T19:06:55.130+0800,0,0,2,core_guess,基金,,unread,false
2852112815218841,q&a,你要是天天这个消息那个报告的，...,2025-08-20T21:26:57.624+0800,0,0,0,adjacent_guess,投资,,unread,false
2852114828254581,talk,股市又新高了，这次真不一样了！...,2025-08-22T15:38:27.694+0800,0,0,3,unknown_or_low_guess,,,unread,false
2852114845521541,q&a,如果你踏空了还难受，我的建议是...,2025-08-24T20:07:54.291+0800,0,0,2,adjacent_guess,,,unread,false
2852124841514811,q&a,香港金管局给的基准利率依然是4...,2025-08-02T07:42:44.975+0800,0,0,5,adjacent_guess,交易,,unread,false
2852124882184581,q&a,AI目前还是一个花钱的东西目前...,2025-08-02T07:49:32.775+0800,0,0,5,unknown_or_low_guess,,,unread,false
2852145442148281,q&a,这样的事情在美股的 YOLO ...,2025-08-09T10:04:07.891+0800,0,0,0,core_guess,交易;Gamma;gamma,,unread,false
2852145812144811,q&a,当前的版本，很少有基金完全没有...,2025-08-08T00:48:42.400+0800,0,0,0,core_guess,交易;基金,,unread,false
2852145812555121,q&a,期权定价这种事情大家已经卷了小...,2025-08-08T00:47:27.813+0800,0,0,0,core_guess,投资;期权;凸性,,unread,false
2852148154518421,q&a,本来这些东西确实大部分投资人一...,2025-08-13T15:56:20.576+0800,0,0,1,core_guess,投资;期权;对冲;风险,,unread,false
2852151242248511,q&a,都不是的，我卖的末日基本都是A...,2025-07-22T23:26:37.588+0800,0,0,8,core_guess,交易;期权;call;put,,unread,false
2852151554255281,talk,合伙人们说我给客户的报告有点太...,2025-07-10T07:47:16.304+0800,0,1,7,core_guess,QQQAI;QQQ,,unread,false
2852151582848121,q&a,周期权承担的负Gamma也更少...,2025-07-12T04:27:31.610+0800,0,0,2,core_guess,期权;波动;Gamma;put,,unread,false
2852185158421851,q&a,我不认为我现在的策略是完美的，...,2025-07-16T21:56:39.066+0800,0,0,0,core_guess,交易;期权,,unread,false
2852211225582551,q&a,黄金是长期抗通胀的资产，对于不...,2025-05-13T12:51:13.723+0800,0,0,0,adjacent_guess,,,unread,false
2852211225582841,q&a,要么用很迷你的合约，要么等着买...,2025-05-13T12:54:42.879+0800,0,0,10,core_guess,凸性;基金,,unread,false
2852211425225841,talk,交易日常,2025-05-13T00:35:19.302+0800,0,0,2,adjacent_guess,交易,,unread,false
2852212188242811,q&a,对，是笔误，vomma是iv是...,2025-05-06T05:27:30.594+0800,0,0,1,core_guess,期权;凸性;肥尾;波动;Gamma;Vega;Vomma;vomma;Delta;对冲;call;IV;波动率;基金,,unread,false
2852212221422421,q&a,不用期权这样的工具很难，只有“...,2025-05-06T05:32:36.895+0800,0,0,0,core_guess,期权;凸性;波动;波动率,,unread,false
2852212222222881,q&a,据我所知，中国央妈主要是实物大...,2025-05-07T15:34:42.173+0800,0,0,0,adjacent_guess,交易,,unread,false
2852212228445111,q&a,没有看跌的NasdQ空头需要对...,2025-05-05T01:32:22.603+0800,0,0,0,core_guess,期权;凸性;Gamma;组合;对冲;call;put,,unread,false
2852214118414851,q&a,这个是组合策略和单独合约的区别...,2025-05-12T14:01:17.755+0800,0,0,0,core_guess,凸性;组合,,unread,false
2852218825115881,talk,现场不让直播的，等录音整理一下...,2025-04-28T14:32:10.713+0800,0,0,20,unknown_or_low_guess,,,unread,false
2852221288888841,q&a,做多国债对冲权益资产的思路是可...,2025-04-27T11:30:44.399+0800,0,0,1,core_guess,对冲;风险,,unread,false
2852222455252581,talk,纵使在市场十余载，今天亦是活久...,2025-04-10T04:01:30.098+0800,0,0,12,adjacent_guess,,,unread,false
2852224418852281,q&a,我能做到的就是搞一个BVI隔离...,2025-04-15T02:19:18.395+0800,0,0,4,core_guess,凸性;肥尾,,unread,false
2852224422158451,talk,老规矩，不外传，就自己看。,2025-04-14T02:51:20.879+0800,0,1,17,unknown_or_low_guess,,,unread,false
2852224888141181,talk,少了很多帖子啊？,2025-04-12T11:04:43.082+0800,0,0,13,unknown_or_low_guess,,,unread,false
2852241184854841,q&a,1 Leap 期权是现货+ 长...,2025-05-09T15:30:32.682+0800,0,0,9,core_guess,期权;凸性;TQQQ;QQQ;套利;call;put;风险,,unread,false
2852245225815541,q&a,https://medium....,2025-04-20T14:26:46.769+0800,0,0,5,unknown_or_low_guess,,,unread,false
2852415114825581,q&a,胡说八道，Theta 在最后时...,2025-06-24T23:12:47.341+0800,0,0,0,core_guess,期权;put,,unread,false
2852415285124821,talk,压住尾部风险的策略会因为尾部定价已经Price In 而失效吗？,2025-06-21T05:12:09.238+0800,1,0,4,core_guess,QQQAI;QQQ;尾部;套利;风险,,unread,false
2852418244221511,q&a,Tlt 会roll，凸性会复杂...,2025-07-03T13:05:32.873+0800,0,0,1,core_guess,凸性,,unread,false
2852418541151241,q&a,TQQQ PUT 流动性肯定不...,2025-06-24T23:14:46.853+0800,0,0,1,core_guess,凸性;TQQQ;QQQ;对冲;尾部,,unread,false
2852421448182151,q&a,这样做很可能既没有吃到Thet...,2025-06-12T21:06:12.708+0800,0,0,1,core_guess,期权;肥尾;Gamma;组合;对冲;风控,,unread,false
2852421855858841,q&a,再再再强调一次，我演说时候提到...,2025-06-12T21:00:49.228+0800,0,0,2,core_guess,凸性;LETF;TQQQ;SQQQ;QQQ;基金;风险,,unread,false
2852422252512581,q&a,我想是需要担心的，如果资本为主...,2025-06-05T03:34:23.411+0800,0,0,0,adjacent_guess,,,unread,false
2852445542512521,q&a,vxx 的结构没有 vixy ...,2025-06-16T06:44:40.690+0800,0,0,1,core_guess,期权,,unread,false
2852445825448441,q&a,稳定币就是1：1美元价值的区块...,2025-06-16T06:44:04.161+0800,0,0,2,adjacent_guess,投资,,unread,false
2852445858451581,q&a,是买UVXY和UVIX的LEA...,2025-06-16T06:45:39.400+0800,0,0,5,core_guess,期权;VIX,,unread,false
2852448182811251,q&a,国债的凸性是所有债券都有的性质...,2025-06-24T01:30:05.748+0800,0,0,4,core_guess,凸性;杠杆,,unread,false
2852448188121181,q&a,多元化持有资产而不是单独的美元...,2025-06-24T01:31:47.020+0800,0,0,2,core_guess,凸性,,unread,false
2852454142545411,talk,伯克希尔的商业模式与塔勒布的生存哲学,2025-05-16T06:38:01.985+0800,1,0,19,unknown_or_low_guess,,,unread,false
2852454155585811,q&a,尽量用非中资的券商就是了，我们...,2025-05-21T02:13:32.894+0800,0,0,0,adjacent_guess,投资,,unread,false
2852454254428551,talk,合作方些的操作指南，有U的朋友...,2025-05-14T14:13:56.118+0800,0,1,10,core_guess,QQQAI;QQQ,,unread,false
2852454254454221,talk,"BlockRock

开始抢份...",2025-05-14T14:07:08.459+0800,0,0,3,core_guess,QQQAI;QQQ,,unread,false
2852454514428211,talk,请教大家，为什么我即使开通了权...,2025-05-13T11:14:53.381+0800,0,0,2,adjacent_guess,交易,,unread,false
2852484518525111,q&a,不会动摇美联储的地位，相反会增...,2025-06-03T04:32:41.851+0800,0,0,1,adjacent_guess,,,unread,false
2852485288482511,talk,塔勒布在上 Tim Ferri...,2025-05-21T10:48:11.686+0800,0,0,1,core_guess,投资;交易;期权;delta;组合;对冲;回撤;尾部;风险,,unread,false
2852488112814521,talk,想请教大家一个和投资无关的问题...,2025-05-26T17:42:52.736+0800,0,0,7,core_guess,投资;期权,,unread,false
2852488141451551,q&a,参考我在知乎的回答：https...,2025-05-26T17:59:55.978+0800,0,0,3,adjacent_guess,风险,,unread,false
2852552442842181,q&a,这个肯定是不对的，卖很虚的Ir...,2025-03-24T22:54:05.752+0800,0,0,1,core_guess,交易;期权;肥尾;QQQ;call;put,,unread,false
2852554454414251,q&a,也要Roll的，要始终保持期权...,2025-03-27T00:34:37.853+0800,0,0,4,core_guess,期权;凸性;肥尾;long put;call;put,,unread,false
2854521581581111,q&a,我会买 OTM CALL，这个...,2025-09-25T19:47:22.289+0800,0,0,0,core_guess,期权,,unread,false
2854524182888121,q&a,好，我跟他们说一下,2025-09-23T07:57:58.003+0800,0,0,0,core_guess,肥尾,,unread,false
2854524828282811,talk,请问许大有没有建新群的想法,2025-09-20T08:55:14.750+0800,0,0,6,unknown_or_low_guess,,,unread,false
2854542588222581,q&a,BTC和黄金不断上涨的核心原因...,2025-10-08T11:04:49.061+0800,0,0,3,adjacent_guess,,,unread,false
2854545284815141,q&a,可以Roll的不要后悔，因为未...,2025-09-29T23:11:58.830+0800,0,0,1,core_guess,期权;put,,unread,false
2854548444858181,q&a,CL的问题是长短期期货的价格会...,2025-10-05T13:10:13.424+0800,0,0,3,core_guess,期权,,unread,false
2854548485412511,talk,QQQAI三季度的净值报告很蛋...,2025-10-03T16:14:52.191+0800,0,0,4,core_guess,QQQAI;QQQ,,unread,false
2854548488258211,q&a,BTC的长期期权和短期的IV差...,2025-10-05T13:07:49.686+0800,0,0,1,core_guess,期权;IV,,unread,false
2854551181155581,q&a,已经吃到货到部分反向Short...,2025-09-03T19:23:19.226+0800,0,0,0,unknown_or_low_guess,put,,unread,false
2854581515542581,q&a,单独配置sqqq总是很糟糕的，...,2025-09-20T08:36:44.142+0800,0,0,1,core_guess,期权;组合;call;put,,unread,false
2854584442515451,q&a,一般每个季度都会有一次，但没有...,2025-09-17T21:40:46.852+0800,0,0,2,core_guess,QQQAI;QQQ;基金,,unread,false
2854584455425811,q&a,取决于你怎么看待风险，黄金和纳...,2025-09-20T08:35:25.581+0800,0,0,0,core_guess,投资;交易;波动;QQQ;NASDAQ;杠杆;波动率;风险,,unread,false
2854584455481111,q&a,持有IC多头和买300的CAL...,2025-09-17T21:40:18.382+0800,0,0,4,core_guess,期权;组合;对冲;call,,unread,false
2854585284415811,q&a,可以的，A股的期权可以用来做空...,2025-09-10T12:01:35.252+0800,0,0,3,core_guess,期权;IV,,unread,false
2854588458185181,q&a,我的基金本身就是美股基金，为了...,2025-09-10T12:05:31.137+0800,0,0,4,core_guess,交易;基金,,unread,false
2855121415454581,talk,关于房屋养老金这个东西的细则没...,2024-08-27T04:53:04.826+0800,0,0,3,unknown_or_low_guess,,,unread,false
2855124288824481,q&a,我想AI科技革命确实是一个重大...,2024-08-21T18:12:52.173+0800,0,0,1,adjacent_guess,投资;风险,,unread,false
2855142151488841,q&a,"第一个问题：章程还没搞好
第二...",2024-09-07T03:21:47.197+0800,0,0,1,core_guess,基金,,unread,false
2855142155854551,talk,现在是什么底了？鼠标键盘还在吗,2024-09-06T21:13:39.996+0800,0,0,5,unknown_or_low_guess,,,unread,false
2855148158428521,q&a,银行的日子又不好过，怎么会让利...,2024-09-10T11:21:21.942+0800,0,0,3,adjacent_guess,交易,,unread,false
2855148855445541,talk,关于汇率问题的看法,2024-09-01T04:25:30.195+0800,1,0,4,adjacent_guess,,,unread,false
2855155451822551,q&a,因为Crypto是一个群体了，...,2024-07-30T14:55:32.599+0800,0,0,0,adjacent_guess,,,unread,false
2855155555811521,q&a,已经半夜鸡叫降了,2024-07-26T16:58:52.862+0800,0,0,4,unknown_or_low_guess,,,unread,false
2855158524848581,q&a,因为形势比人强，不愿意承认实际...,2024-08-01T15:12:52.859+0800,0,0,2,unknown_or_low_guess,,,unread,false
2855158848125451,q&a,正儿八经的回答：可以对冲美股期...,2024-07-31T20:10:02.865+0800,0,0,4,core_guess,交易;期权;波动;vega;组合;对冲;波动率;风险,,unread,false
2855181848522521,q&a,嗯，所以有些公司的股票分A类B...,2024-08-19T01:30:27.847+0800,0,0,1,adjacent_guess,投资;交易,,unread,false
2855184841152821,talk,"许大，想问两个问题：
1 有人...",2024-08-14T16:25:04.573+0800,0,0,2,unknown_or_low_guess,,,unread,false
2855185222858411,q&a,uvix做空+补call=买了...,2024-08-06T17:23:38.480+0800,0,0,8,core_guess,期权;VIX;组合;对冲;call;put;风险,,unread,false
2855185251844241,q&a,美股这次大跌最主要的因素是之前...,2024-08-03T19:56:29.763+0800,0,0,1,adjacent_guess,投资;交易;风险,,unread,false
2855185254188851,q&a,我的看法依然是大家高估了美联储...,2024-08-03T19:57:28.864+0800,0,0,4,adjacent_guess,,,unread,false
2855185814222211,talk,昨天今天美国的数据，ism和p...,2024-08-02T21:15:42.981+0800,0,0,7,adjacent_guess,交易,,unread,false
2855188284545221,talk,最近的感悟，许大觉得不合适就保...,2024-08-06T22:43:36.377+0800,0,0,8,unknown_or_low_guess,,,unread,false
2855188422545111,q&a,换个靠谱券商，没那么多阴谋论，...,2024-08-09T00:44:58.062+0800,0,0,6,adjacent_guess,交易,,unread,false
2855211255521481,q&a,买入资产的原因和时机是资产严重...,2024-05-30T18:54:50.816+0800,0,0,0,core_guess,投资;杠杆,,unread,false
2855211441515151,q&a,没什么相关性，nvda涨不动的...,2024-06-03T11:30:25.124+0800,0,0,1,adjacent_guess,,,unread,false
2855211841581111,talk,许哲大大，你知乎上的文章令我受...,2024-05-29T10:44:28.460+0800,0,0,4,unknown_or_low_guess,,,unread,false
2855212814855281,q&a,大概率就是这个尿性……,2024-05-26T17:16:20.137+0800,0,0,3,adjacent_guess,,,unread,false
2855214514151211,q&a,目前看来打算这样做，但能不能做...,2024-05-26T15:41:52.262+0800,0,0,2,core_guess,杠杆,,unread,false
2855222221585511,q&a,如果真到那一步，钱肯定回不来出...,2024-04-28T00:06:45.062+0800,0,0,5,adjacent_guess,投资,,unread,false
2855222241581451,q&a,这文章你没看明白，通缩就是钱在...,2024-04-28T18:54:11.178+0800,0,0,6,adjacent_guess,投资,,unread,false
2855245418182511,q&a,这个就是按照正常的分红率来分的...,2024-05-10T13:09:42.024+0800,0,0,0,core_guess,基金;风险,,unread,false
2855245515428421,talk,彭博观点分享：美国垃圾债的好日...,2024-05-08T10:53:21.737+0800,0,0,4,adjacent_guess,投资;风险,,unread,false
2855245822442121,q&a,经济增速不再了的原因是复杂的，...,2024-05-09T14:24:01.305+0800,0,0,1,history_or_culture_guess,,,unread,false
2855245841285441,q&a,卖Put的本意不是为了吃期权费...,2024-05-09T14:29:12.975+0800,0,0,0,core_guess,期权;put,,unread,false
2855248124552211,q&a,马斯克自己很屌的说专利池是用来...,2024-05-16T15:38:49.619+0800,0,0,2,unknown_or_low_guess,,,unread,false
2855248144155411,q&a,首先因果论并不等价于决定论，这...,2024-05-15T01:24:51.987+0800,0,0,1,core_guess,交易;波动,,unread,false
2855248515282511,q&a,有的高估有的低估，这个不能一概...,2024-05-11T23:29:57.975+0800,0,0,1,adjacent_guess,风险,,unread,false
2855248851215451,talk,漫谈（2024.5.12),2024-05-12T06:51:44.572+0800,1,0,13,adjacent_guess,交易,,unread,false
2855251228488441,q&a,那不是正好接到嘛，提前被行权的...,2024-04-14T22:05:35.273+0800,0,0,0,unknown_or_low_guess,put,,unread,false
2855251228848541,q&a,是的，它就是私人公司的负债。没...,2024-04-14T00:37:50.334+0800,0,0,0,adjacent_guess,风险,,unread,false
2855282155188111,talk,你们提问的用「提问」功能啊,2024-04-23T05:16:21.771+0800,0,0,3,unknown_or_low_guess,,,unread,false
2855282185154551,q&a,要看具体的产品设计，大概率是没...,2024-04-24T14:29:32.753+0800,0,0,0,core_guess,对冲;风险,,unread,false
2855282428525881,talk,许大咋看a股今年开始长牙带刺加...,2024-04-22T16:08:21.016+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855284254422481,q&a,日元套息的末日狂欢，取决于联储...,2024-04-25T14:25:39.695+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855284511881241,q&a,期货的移仓换月并没有什么太特殊...,2024-04-24T14:30:33.317+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855285541258421,q&a,每次新上台的时候，都有很多看着...,2024-04-16T14:50:51.201+0800,0,0,4,unknown_or_low_guess,,,unread,false
2855288515851481,talk,有些问题的回复被系统吃掉了，我...,2024-04-17T17:55:07.277+0800,0,0,1,adjacent_guess,,,unread,false
2855288518412151,q&a,是不便宜了，但可能变更贵，所以...,2024-04-17T23:39:28.770+0800,0,0,0,adjacent_guess,,,unread,false
2855411445825821,q&a,参考：https://www....,2024-07-26T14:49:16.110+0800,0,0,0,adjacent_guess,,,unread,false
2855412288214441,q&a,那要看你是人民币负债还是人民币...,2024-07-19T12:04:34.130+0800,0,0,1,adjacent_guess,投资,,unread,false
2855414252284151,talk,许大两天没出现了，难受，想哭。,2024-07-21T23:32:40.900+0800,0,0,3,unknown_or_low_guess,,,unread,false
2855414541852511,q&a,抽税是不断抑制经济的，一个不得...,2024-07-24T04:42:50.300+0800,0,0,3,adjacent_guess,投资,,unread,false
2855414545282211,talk,听说要马上要降息，降200bp...,2024-07-21T16:20:46.366+0800,0,0,4,unknown_or_low_guess,,,unread,false
2855418822852281,q&a,那样要估算美元汇率走弱和利率的...,2024-07-15T07:24:10.083+0800,0,0,3,adjacent_guess,投资;风险,,unread,false
2855418824221881,q&a,内盘etf和国内期货是相关的，...,2024-07-15T07:18:14.590+0800,0,0,1,unknown_or_low_guess,,,unread,false
2855421125248411,q&a,不知道，概率不高，但也不是没先...,2024-07-02T22:56:43.433+0800,0,0,5,core_guess,基金,,unread,false
2855421228228121,q&a,现在BVI开银行账户麻烦，开成...,2024-07-01T22:38:47.049+0800,0,0,0,adjacent_guess,风险,,unread,false
2855421228281581,talk,首先一个技术性问题是中国的央行...,2024-07-01T22:35:25.057+0800,0,0,7,adjacent_guess,风险,,unread,false
2855422142822821,q&a,有日元汇率风险,2024-06-26T09:22:22.464+0800,0,0,4,core_guess,交易;期权;杠杆;风险,,unread,false
2855424121528811,q&a,会的，中国经济体量大且重要，其...,2024-06-29T13:21:45.558+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855424121885521,talk,许大。国内外资银行美元预约似乎...,2024-06-29T13:56:16.146+0800,0,0,2,adjacent_guess,,,unread,false
2855442441854211,q&a,这是典型的纯脑补式阴谋论的思维...,2024-07-14T10:52:45.034+0800,0,0,6,unknown_or_low_guess,,,unread,false
2855442442241821,talk,中亚是个不错的备选，不拥挤,2024-07-14T02:59:40.129+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855442442241881,talk,有可能降息前夕来一次加息[微笑...,2024-07-14T02:57:04.643+0800,0,0,2,unknown_or_low_guess,,,unread,false
2855442458128121,q&a,这是一个全民躺平的现象，是结果...,2024-07-13T12:47:26.196+0800,0,0,5,unknown_or_low_guess,,,unread,false
2855445115248821,q&a,会冲销的，而且比例很高,2024-07-07T09:14:53.514+0800,0,0,0,adjacent_guess,QQQ;风险,,unread,false
2855448115212551,talk,转一个许大好友南小鹏内参的内容...,2024-07-10T15:12:39.931+0800,0,0,7,unknown_or_low_guess,,,unread,false
2855448512845211,talk,可能以后都要这种形式了[捂脸],2024-07-08T15:51:01.036+0800,0,1,24,unknown_or_low_guess,,,unread,false
2855448545412111,q&a,这种情况的概率很小很小，真到那...,2024-07-10T12:48:19.821+0800,0,0,8,adjacent_guess,风险,,unread,false
2855451482521141,q&a,我个人不是太看好，因为过去能源...,2024-06-06T13:40:53.548+0800,0,0,1,adjacent_guess,,,unread,false
2855455822154581,q&a,他地位很高的，但并不被决策层待...,2024-06-03T11:27:54.098+0800,0,0,3,adjacent_guess,,,unread,false
2855482155114451,q&a,我想现在最核心关键是内塔尼亚胡...,2024-06-18T22:34:34.381+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855482558812881,q&a,我看基本没戏,2024-06-15T23:52:11.707+0800,0,0,10,unknown_or_low_guess,,,unread,false
2855482881412141,q&a,A股里有纳斯达克的ETF，有黄...,2024-06-18T22:30:25.178+0800,0,0,3,adjacent_guess,投资;风险,,unread,false
2855484815558111,q&a,我不知道别人的想法，善意猜测是...,2024-06-20T23:43:15.085+0800,0,0,2,adjacent_guess,,,unread,false
2855485548241181,q&a,很少有能超过无风险利率的，不如...,2024-06-07T21:13:55.422+0800,0,0,0,adjacent_guess,套利;风险,,unread,false
2855485815481541,q&a,有条件的话出国,2024-06-09T21:11:58.806+0800,0,0,6,adjacent_guess,,,unread,false
2855485825121511,q&a,全球性的电力基础设施在未来AI...,2024-06-09T00:30:12.203+0800,0,0,1,unknown_or_low_guess,,,unread,false
2855485882551581,q&a,会有困难，因为沪深300的权重...,2024-06-08T19:35:26.879+0800,0,0,2,adjacent_guess,,,unread,false
2855811152185141,q&a,用熟了就行，我一般会用到期日区...,2024-04-09T15:14:39.831+0800,0,0,1,core_guess,交易;期权;VIX;short put;call;put,,unread,false
2855811411214881,q&a,套平价差要能进出口自有的，白银...,2024-04-08T22:39:36.388+0800,0,0,0,unknown_or_low_guess,套利,,unread,false
2855811588258281,q&a,没有，据我所知他们不对股票做尾...,2024-04-05T18:04:04.881+0800,0,0,8,core_guess,对冲;尾部;风险,,unread,false
2855812144851221,q&a,问交易所买得，数量量贼大，所以...,2024-04-01T19:32:49.411+0800,0,0,4,adjacent_guess,交易,,unread,false
2855812245852241,q&a,NVDA的技术优势还是挺大的，...,2024-04-01T15:54:12.646+0800,0,0,4,adjacent_guess,投资,,unread,false
2855814288182421,q&a,你确定你的收益率能稳定高过这个...,2024-04-03T18:47:21.676+0800,0,0,4,core_guess,套利;基金;风险,,unread,false
2855814528854441,q&a,你认为长期看好的资产都是可以的...,2024-04-02T15:08:16.795+0800,0,0,0,core_guess,期权;TQQQ;QQQ;put,,unread,false
2855815822182441,talk,许大，能否详细说说2020年中...,2024-03-24T17:11:01.479+0800,0,0,1,adjacent_guess,投资,,unread,false
2855815884448451,q&a,当然是为了面子啦,2024-03-24T11:40:24.200+0800,0,0,2,unknown_or_low_guess,,,unread,false
2855818242455421,q&a,不一定能,2024-03-28T21:02:38.276+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855818558285241,q&a,全部没办法，没有反制措施,2024-03-27T14:14:57.782+0800,0,0,5,core_guess,基金,,unread,false
2855821142851141,q&a,官方财政日益趋紧的情况下，怎么...,2024-03-18T22:37:12.301+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855821182482511,q&a,我不看好所有产业政策的效果，但...,2024-03-18T22:36:46.671+0800,0,0,2,adjacent_guess,投资,,unread,false
2855821228252411,talk,Space X星舰进化很猛啊，...,2024-03-15T15:04:54.802+0800,0,0,3,unknown_or_low_guess,,,unread,false
2855821284145581,talk,从群友说的下注固态电池想到的,2024-03-15T13:58:01.568+0800,1,0,1,adjacent_guess,投资,,unread,false
2855821525452211,talk,2024年初人民币汇率的看法,2024-03-14T13:26:29.995+0800,1,0,4,adjacent_guess,,,unread,false
2855821525458241,talk,[憨笑],2024-03-14T13:24:31.489+0800,0,0,1,unknown_or_low_guess,,,unread,false
2855821525825141,talk,多谢许大，我来啦,2024-03-14T12:49:58.392+0800,0,0,1,unknown_or_low_guess,,,unread,false
2855821528542151,talk,避风港,2024-03-14T14:02:58.788+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855821584214211,talk,来了,2024-03-14T12:46:25.101+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855821811482811,talk,短答今日群友提问（2024.3.15）,2024-03-15T04:34:26.823+0800,1,0,3,core_guess,交易;杠杆,,unread,false
2855821811528841,talk,铁汇粉换到安卓后加入报道,2024-03-15T00:07:53.267+0800,0,0,0,unknown_or_low_guess,,,unread,false
2855821845185581,q&a,目前电池行业还在高速变化的过程...,2024-03-15T04:46:27.605+0800,0,0,0,core_guess,投资;期权,,unread,false
2855841152215441,q&a,指数增强用期权挺好的，我在星球...,2024-03-22T22:45:57.793+0800,0,0,5,core_guess,投资;期权,,unread,false
2855845285221411,q&a,这个问题很好，确实，目前这个金...,2024-03-20T13:27:13.227+0800,0,0,1,adjacent_guess,gamma;套利;short put;put;风险,,unread,false
2855845548144151,q&a,乡村未必有购买力去买，我个人的...,2024-03-19T03:40:34.247+0800,0,0,3,adjacent_guess,,,unread,false
2858115511515411,talk,请问许大，对ppi这次什么看法...,2025-03-09T12:26:07.404+0800,0,0,0,unknown_or_low_guess,,,unread,false
2858115854881851,talk,最近特朗普的动作很可能是一个历史转折点,2025-03-09T17:17:33.086+0800,1,0,25,adjacent_guess,,,unread,false
2858122254428221,q&a,美式期权可以直接行权，就是为了...,2025-02-28T13:49:06.361+0800,0,0,3,core_guess,期权;杠杆;风险,,unread,false
2858125112181411,q&a,未来是不确定的，你看DeepS...,2025-02-18T01:15:40.458+0800,0,0,0,unknown_or_low_guess,,,unread,false
2858125588448481,q&a,以现在的消费级芯片的显存，要跑...,2025-02-14T20:43:13.743+0800,0,0,0,unknown_or_low_guess,,,unread,false
2858128118884551,q&a,我不觉得意外，理解特朗普的逻辑...,2025-02-22T03:29:49.258+0800,0,0,5,adjacent_guess,交易,,unread,false
2858128451244411,q&a,StarLink的定位是在非人...,2025-02-25T00:29:32.692+0800,0,0,1,adjacent_guess,,,unread,false
2858142141111821,q&a,我认为塔勒布的这个观察是基于目...,2025-03-02T07:53:40.839+0800,0,0,1,unknown_or_low_guess,,,unread,false
2858144811421541,talk,许大，最近听到一个vix 策略...,2025-03-03T11:45:46.896+0800,0,0,6,core_guess,期权;call;风险,,unread,false
2858151212514181,q&a,Open AI 的工作也是建立...,2025-02-11T10:26:45.378+0800,0,0,0,unknown_or_low_guess,,,unread,false
2858151521125541,q&a,如果你买的CALL特别实值了，...,2025-02-10T05:09:11.883+0800,0,0,0,core_guess,期权,,unread,false
2858152145144541,q&a,会改变的领域会很多的，32B ...,2025-02-14T20:45:36.524+0800,0,0,3,unknown_or_low_guess,,,unread,false
2858154112242411,q&a,这个看你对未来资产价格的看法，...,2025-02-10T05:10:51.873+0800,0,0,0,core_guess,交易;期权;Delta,,unread,false
2858154551442211,talk,"祝大家

新春快乐，万事如意，...",2025-01-28T18:45:50.642+0800,0,0,43,unknown_or_low_guess,,,unread,false
2858154582125411,talk,许老师新年快乐,2025-01-28T23:36:54.662+0800,0,0,2,unknown_or_low_guess,,,unread,false
2858155152288111,q&a,很难预测长期未来的宏观经济走向...,2025-05-09T15:32:22.133+0800,0,0,2,adjacent_guess,投资;风险,,unread,false
2858181252288811,q&a,我不认为运动式的减少开支能产生...,2025-03-02T17:45:59.154+0800,0,0,0,unknown_or_low_guess,,,unread,false
2858215882518221,q&a,无他，估值太高了,2024-11-17T11:54:15.628+0800,0,0,0,adjacent_guess,风险,,unread,false
2858225111214111,q&a,已经很僵尸了，能续下去,2024-10-18T21:25:57.115+0800,0,0,1,core_guess,杠杆,,unread,false
2858228455154221,q&a,长期可以，短期是不知道的,2024-10-31T13:07:31.497+0800,0,0,1,adjacent_guess,,,unread,false
2858228525482411,talk,请问许大，在现有政策之下，哪些...,2024-10-19T12:05:48.063+0800,0,0,2,adjacent_guess,,,unread,false
2858228855858211,q&a,就是不对劲的，国内衍生品被卡得...,2024-11-01T13:35:33.375+0800,0,0,1,adjacent_guess,,,unread,false
2858242181521551,q&a,每次vix要跌下去美股都会小爆...,2024-11-01T00:12:32.535+0800,0,0,0,adjacent_guess,,,unread,false
2858245114588251,q&a,你设想的这个情况真是噩梦,2024-10-26T03:11:16.857+0800,0,0,5,unknown_or_low_guess,,,unread,false
2858252185484211,q&a,拿财务会计的教科书看😂,2024-09-27T22:47:06.302+0800,0,0,2,unknown_or_low_guess,,,unread,false
2858254252884551,q&a,使用比较近的执行价，然后用两个...,2024-09-30T12:38:37.965+0800,0,0,11,core_guess,凸性;波动;组合;波动率,,unread,false
2858281148528241,q&a,是的,2024-10-16T21:58:51.199+0800,0,0,3,unknown_or_low_guess,,,unread,false
